{'news_id': 2, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 406, 'stock_id': None, 'exchange': None, 'entity_type': 'STOCK_SYMBOL', 'entity_name': 'APM', 'stock_symbol': None, 'company_name': None}
{'news_id': 406, 'stock_id': None, 'exchange': None, 'entity_type': 'STOCK_SYMBOL', 'entity_name': 'PA', 'stock_symbol': None, 'company_name': None}
{'news_id': 44, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 87, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 89, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 186, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 199, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 412, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 431, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 529, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 438, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 476, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
{'news_id': 487, 'stock_id': None, 'exchange': None, 'entity_type': None, 'entity_name': None, 'stock_symbol': None, 'company_name': None}
