title,url,created_at,updated_at,published_date,summary,content,category,author,thumbnail_url,image_url,publisher_id,publisher_name,publisher_url
MCMC: Contact us for complaints about 5G access charges,https://www.klsescreener.com/v2/news/view/1261629,2024-01-11 21:06:05,2024-01-12 12:19:14,2024-01-11 20:57:32,The Malaysian Communications and Multimedia Commission (MCMC) said subscribers can contact the agency if they have any complaints relating to charges to access the fifth-generation (5G) network.,"<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11):&nbsp;The Malaysian Communications and Multimedia Commission (MCMC) said subscribers can contact the agency if they have any complaints relating to charges to access the fifth-generation (5G) network.</p></div>

<div class=newsTextDataWrapInner><p>They may channel their complaints via the MCMC's consumer redress portal at <a href=""https://aduan.mcmc.gov.my"" target=""_blank"">https://aduan.mcmc.gov.my</a>, or by calling (1800) 188 030, &nbsp;the regulator said in a statement on Thursday.</p></div>

<div class=newsTextDataWrapInner><p>O",,,https://assets.theedgemarkets.com/20230330_PEO_5G RELATED PICTURES 2_SY_20240111205446_theedgemalaysia.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
"Retail trade to grow 7.5% in 2024 on resilient consumer demand, says MIDF",https://www.klsescreener.com/v2/news/view/1261607,2024-01-11 20:35:59,2024-01-12 12:04:35,2024-01-11 20:29:34,"MIDF Research expects Malaysia’s retail trade to expand by 7.5% in 2024, on the back of resilient consumer demand, amid a healthy labour market and softening inflation pressure.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11): MIDF&nbsp;Research expects Malaysia’s&nbsp;retail trade to expand by 7.5% in 2024, on the back of resilient consumer demand, amid a healthy&nbsp;labour market and softening inflation pressure.</p></div>

<div class=newsTextDataWrapInner><p>The research house said that in the first 11 months of&nbsp;2023, Malaysia’s distributive trade sales increased by 7.9% year-on-year (y-o-y), with retail trade rising 9.4%.</p></div>

<div class=newsTextDataWrapInner><p>Other components of distributive trade also improved, including sales of moto",Edge,,https://assets.theedgemarkets.com/retail-1_20240111202902_123rf.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Residents urged to be prepared to evacuate as heavy rain expected in Kota Tinggi,https://www.klsescreener.com/v2/news/view/1261605,2024-01-11 20:35:58,2024-01-12 11:49:21,2024-01-11 20:23:22,"Residents in Kota Tinggi have been urged to be prepared to evacuate in case of flooding, as the Malaysian Meteorological Department (MetMalaysia) predicts that the district will be hit by heavy rain this weekend.","<div class=newsTextDataWrapInner><p>KOTA TINGGIT (Jan 11): Residents in Kota Tinggi have been urged to be prepared to evacuate in case of flooding, as the Malaysian Meteorological Department (MetMalaysia) predicts that the district will be hit by heavy rain this weekend.</p></div>

<div class=newsTextDataWrapInner><p>Home Minister Datuk Seri Saifuddin Nasution Ismail said there are 65 flood hotspots in the district, and residents are advised to be vigilant and pay attention to&nbsp;weather forecasts issued by MetMalaysia to be better prepared.</p></div>

<div class=newsTextDataWrapInner><p",,,https://assets.theedgemarkets.com/Saifuddin Nasution Ismail _20230218151016_bernama_3.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
PTP to continue contributing to development of logistics and port sector,https://www.klsescreener.com/v2/news/view/1261611,2024-01-11 20:44:26,2024-01-11 20:44:26,2024-01-11 20:22:00,"MMC Corp group managing director Tan Sri Che Khalib Mohamad Noh ISKANDAR PUTERI: Pelabuhan Tanjung Pelepas Sdn Bhd (PTP), operator of transshipment hub the Port of Tanjung Pelepas in Johor, is expected to continue driving the development of the logistics ...","<div class=""inline-img""><div class=""story-image""><p class=""caption"">MMC Corp group managing director Tan Sri Che Khalib Mohamad Noh </p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>ISKANDAR PUTERI: Pelabuhan Tanjung Pelepas Sdn Bhd (PTP), operator of transshipment hub the Port of Tanjung Pelepas in Johor, is expected to continue driving the development of the logistics and port sector in Malaysia.</p><p>The MMC Group member said this was in line with the group's commitment to invest almost RM26 billion over the next five years to undertake various developments in the Sunga",,,https://apicms.thestar.com.my/uploads/images/2024/01/11/2486244.JPG,https://apicms.thestar.com.my/uploads/images/2024/01/11/2486244.JPG,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Anwar: Opposition lacks strength to move no-confidence motion in Parliament,https://www.klsescreener.com/v2/news/view/1261591,2024-01-11 20:20:43,2024-01-12 11:47:21,2024-01-11 20:12:37,"Prime Minister Datuk Seri Anwar Ibrahim said on Thursday that the opposition does not have the strength to move a no-confidence motion against him in Parliament, and is just using propaganda to deceive its supporters.","<div class=newsTextDataWrapInner><p>ISKANDAR PUTERI (Jan 11): Prime Minister&nbsp;Datuk Seri Anwar Ibrahim said on Thursday that the opposition does not have the strength to move a no-confidence motion against him in Parliament, and is just using propaganda to deceive its supporters.</p></div>

<div class=newsTextDataWrapInner><p>He said this is&nbsp;evident as the opposition had&nbsp;yet to move any no-confidence motion in the one year the Madani government had been in power.</p></div>

<div class=newsTextDataWrapInner><p>“They (the opposition) have not done it&nbsp;(moving a no-confidenc",新闻,,https://assets.theedgemarkets.com/20230309_PEO_ANWAR IBRAHIM PARLIAMENT MALAYSIA_ZHD_0769_20230916140251_theedgemalaysia_2.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
EVD suspends director from duties,https://www.klsescreener.com/v2/news/view/1261593,2024-01-11 20:22:22,2024-01-11 20:22:22,2024-01-11 20:06:00,KUALA LUMPUR: EVD Bhd has suspended executive director of operations Mah Seong Huak from his duties with immediate effect in the specific areas of project management and engineering; project tender and budget; project system engineering; and business development.,"<div class=""inline-img""><div class=""story-image""></div></div><div id=""story-body"" class=""story bot-15 relative""><p>KUALA LUMPUR: EVD Bhd has suspended executive director of operations Mah Seong Huak from his duties with immediate effect in the specific areas of project management and engineering; project tender and budget; project system engineering; and business development.</p><p>""The temporary relieve of operational duties of Mah will have no financial or operational impact on the company,"" EVD said in a filing with Bursa Malaysia.</p></div>",,,https://apicms.thestar.com.my/uploads/images/2024/01/11/2486219.JPG,https://apicms.thestar.com.my/uploads/images/2024/01/11/2486219.JPG,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Malaysia has great potential in logistics and port sector — PM,https://www.klsescreener.com/v2/news/view/1261589,2024-01-11 20:20:43,2024-01-12 11:34:18,2024-01-11 20:05:43,"Prime Minister Datuk Seri Anwar Ibrahim said Malaysia had great potential in the logistics and port sector.

Citing the performance of the Port of Tanjung Pelepas (PTP) as an example, he said that the PTP had demonstrated excellent performance, and is among the top 15 ports in the world.","<div class=newsTextDataWrapInner><p>ISKANDAR PUTERI (Jan 11): Prime Minister Datuk Seri Anwar Ibrahim said Malaysia had great potential in the logistics and port sector.</p></div>

<div class=newsTextDataWrapInner><p>Citing the performance of the Port of Tanjung Pelepas (PTP) as an example, he said that the PTP had demonstrated excellent performance, and is among the top 15 ports in the world.</p></div>

<div class=newsTextDataWrapInner><p>""At the moment, the PTP is indeed in the top 15 [globally], in addition to Port Klang, which is ranked 11th, meaning Malaysia's potential is very good,""",新闻,,https://assets.theedgemarkets.com/container trade export import _20230811135239_bloomberg_7.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Borneo Oil ends gold mining ops in Pahang land as it scraps plan to buy concessionaire,https://www.klsescreener.com/v2/news/view/1261587,2024-01-11 20:20:42,2024-01-12 11:30:26,2024-01-11 20:01:45,"Sabah-based gold miner Borneo Oil Bhd has ended its gold-mining venture with Syarikat Ratna Pura Sdn Bhd (SRP) and Ricco Mining Sdn Bhd in Mukim Keratong, Rompin, Pahang, as part of plans to downsize its mining operations in the state.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11): Sabah-based gold miner Borneo Oil Bhd has ended its gold-mining venture with Syarikat Ratna Pura Sdn Bhd (SRP) and Ricco Mining Sdn Bhd in Mukim Keratong, Rompin, Pahang, as part of plans to downsize its mining operations in the state.</p></div>

<div class=newsTextDataWrapInner><p>In a filing with Bursa Malaysia on Thursday, Borneo Oil said it has entered into a deed of cancellation and novation with Lum Har Chi @ Lum Kong Fatt, Lum Kong Sun and Zainab Mohd Taib (vendors) to acquire a 90% stake in SRP for RM1.8 million cash. SRP&nbs",,,https://assets.theedgemarkets.com/Borneo-Oil_borneo-oil.com_.my__4.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Bank Pembangunan grants RM2.7bil tawarruq asset financing facilities to Prolintas Managers,https://www.klsescreener.com/v2/news/view/1261569,2024-01-11 19:55:26,2024-01-11 19:55:26,2024-01-11 19:41:00,"KUALA LUMPUR: Bank Pembangunan Malaysia Bhd has granted tawarruq asset financing facilities totalling RM2.7 billion to Prolintas Managers Sdn Bhd, a wholly-owned company of Projek Lintasan Kota Holdings Sdn Bhd (Prolintas).","<div class=""inline-img""><div class=""story-image""><p class=""caption"">Bank Pembangunan Malaysia Bhd group chief executive officer Roni Abdulwahab (left) and Prolintas Group of Companies group chief executive officer Datuk Mohammad Azlan Abdullah (right).</p></div></div><div id=""story-body"" class=""story bot-15 relative""><p>KUALA LUMPUR: Bank Pembangunan Malaysia Bhd has granted tawarruq asset financing facilities totalling RM2.7 billion to Prolintas Managers Sdn Bhd, a wholly-owned company of Projek Lintasan Kota Holdings Sdn Bhd (Prolintas).</p><p>This financing would serve as a crucial economic",,,https://apicms.thestar.com.my/uploads/images/2024/01/11/2486202.jpg,https://apicms.thestar.com.my/uploads/images/2024/01/11/2486202.jpg,28,TheStar,http://www.thestar.com.my/news/latest/?tag=Business
Daim claims his wealth could have rivalled Malaysia’s richest if he didn't join politics,https://www.klsescreener.com/v2/news/view/1261563,2024-01-11 19:48:48,2024-01-12 11:19:16,2024-01-11 19:33:04,"Former finance minister Tun Daim Zainuddin said that his decision to join the government from 1984 to 2001 and serve the country came at ""a great financial loss"" to him and his family.","<blockquote class=""blockquote"">“If I had stayed in business and done nothing to actively grow these assets, the value of my liquid stock holdings alone would be worth over RM50 billion today. That is my personal cost today in my decision to join the government.”</blockquote>

<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11): Former finance minister Tun Daim Zainuddin said that his decision to join the government from 1984 to 2001 and serve the country came at ""a great financial loss"" to him and his family.</p></div>

<div class=newsTextDataWrapInner><p>The octogenarian, who led th",Edge,,https://assets.theedgemarkets.com/FW997812_SG08_10012020_DAIM_BN202001092509-lpr_20240111193352_bernama_0.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
CPOPC to team up with other vegoil producers to address sustainability issues,https://www.klsescreener.com/v2/news/view/1261551,2024-01-11 19:35:51,2024-01-12 11:19:13,2024-01-11 19:27:41,"KUALA LUMPUR (Jan 11): The Council of Palm Oil Producing Countries (CPOPC) plans to collaborate with other vegetable oil producers to address sustainability issues via a strategy called the triple-track approach, said its secretary general Rizal Affandi Lukman.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11): The Council of Palm Oil Producing Countries (CPOPC) plans to collaborate with other vegetable oil producers to address sustainability issues via a strategy called the triple-track approach, said its secretary general Rizal Affandi Lukman.</p></div>

<div class=newsTextDataWrapInner><p>Rizal said the triple-track approach aims to enhance global perception of palm oil&nbsp;as a sustainable product, by highlighting its sustainability standards and its role in assisting developing countries to achieve the United Nations (UN) Sustainable ",Edge,,https://assets.theedgemarkets.com/cpopc-council-of-palm-oil-producing-countries-2021-11-16-CROPPED-WATERMARK_20240111191303_cpopc.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
